JUP,2.54E-05,0.001512218
CES1,2.66E-05,0.001570576
GOLM1,2.80E-05,0.001643668
BCL2L1,2.83E-05,0.001647325
DHCR7,2.97E-05,0.00171754
TNS1,3.10E-05,0.001781828
CLDN7,3.22E-05,0.001837125
COL1A2,3.87E-05,0.002198354
TIMP3,4.16E-05,0.002344312
CTSD,4.39E-05,0.002457373
ERBB3,4.42E-05,0.002457373
TM4SF4,4.80E-05,0.002652015
SPARC,4.85E-05,0.002667054
EPHB4,5.07E-05,0.002769949
ISG15,5.41E-05,0.002934531
CD81,5.61E-05,0.003023171
COL6A1,5.83E-05,0.003124911
SLC16A3,5.92E-05,0.003155944
GSN,6.05E-05,0.003204742
CAPN5,7.09E-05,0.003729068
MMP14,8.22E-05,0.004300863
NNMT,8.60E-05,0.00447319
RTN4,8.87E-05,0.004585055
C19orf33,9.08E-05,0.004664085
SDC1,9.27E-05,0.00473376
PPP1R14A,0.000100734,0.00511487
HLA-E,0.000103141,0.005206644
PLOD3,0.000104055,0.005222441
SOD3,0.000104885,0.005233856
COL14A1,0.000110646,0.005458578
MRGPRF,0.000110578,0.005458578
BEST1,0.000114171,0.005600649
C4B,0.000117337,0.005723655
C4A,0.000137458,0.006667647
C1QB,0.000140086,0.006757367
CNN3,0.000145279,0.006969162
ARHGDIA,0.000150051,0.007158521
DMBT1,0.000168188,0.007979965
S100A16,0.00016921,0.007984812
C7,0.00017976,0.008436802
GIPC1,0.000207379,0.009680745
FXYD3,0.000215134,0.009989027
MTRNR2L10,0.000228888,0.010571121
LTBP1,0.000232239,0.010669174
LSR,0.000241438,0.011033379
BAIAP2L1,0.000242839,0.01103932
C10orf10,0.00026667,0.012059493
RRBP1,0.000273564,0.012307167
TSPO,0.000299313,0.013396173
AQP1,0.000308716,0.013746136
DPYSL3,0.000315816,0.013990533
MFAP2,0.000473003,0.020847505
SELENOM,0.000488943,0.021441222
BRMS1,0.00050092,0.021856059
ITGB4,0.000513964,0.022313088
PDZK1IP1,0.000523142,0.022598522
AP1S1,0.000560556,0.024094871
MYADM,0.000570244,0.024390538
CKB,0.000632006,0.0268997
IFI27,0.000646442,0.027379941
ATP1B1,0.000651233,0.027448975
FMOD,0.00066904,0.028063263
MSLN,0.000700975,0.029187791
RGS5,0.000702572,0.029187791
SDC4,0.00072378,0.029925696
BCAM,0.000782616,0.032204967
LTBP4,0.000792207,0.032445892
GNB2,0.000801547,0.03267428
COPZ1,0.000858045,0.034813934
NOP53,0.000898437,0.036180509
PIEZO1,0.00090006,0.036180509
AGPAT2,0.001013454,0.040550933
EFHD2,0.001028062,0.040946762
HLA-DPA1,0.001098226,0.043541616
TSTA3,0.001293888,0.051065862
SERPINE1,0.001391144,0.054655853
ATP2B4,0.001532416,0.059934996
EEF1D,0.001594456,0.062081822
BRK1,0.001664234,0.063938537
INTS1,0.001660791,0.063938537
VMP1,0.001652923,0.063938537
CLDN5,0.001691883,0.06443062
SOX4,0.001688216,0.06443062
CAVIN1,0.001716483,0.065081977
CD52,0.001933476,0.072990727
LYZ,0.001986387,0.074663559
HLA-DMA,0.00202738,0.075875913
HTRA1,0.002039168,0.075989528
AHNAK,0.002053851,0.07620962
BAP1,0.00208476,0.077027366
TUBA1A,0.002324042,0.085504442
CD59,0.002473414,0.090616065
HLA-C,0.002583766,0.093879602
SENP7,0.002584118,0.093879602
SBNO2,0.002654678,0.09604114
GPX4,0.002710176,0.097642129
RNASE1,0.002770339,0.099397241
HLA-A,0.002815912,0.100616574
PLXNB1,0.003018589,0.107416479
VPS37B,0.003249436,0.115159195
TGFB1I1,0.003322036,0.117253532
C9orf16,0.003424667,0.120386582
MIDN,0.003447832,0.120712183
HSPB7,0.003648905,0.127238924
CYR61,0.003769565,0.130920595
ZYX,0.00378968,0.131094819
GDPGP1,0.003875248,0.133522875
MYL6,0.003924441,0.134153131
TUBB4B,0.003920742,0.134153131
SPINT2,0.003980358,0.135531011
FPGS,0.004256425,0.144364964
GPX2,0.004386318,0.148191636
LSM7,0.004443441,0.148962308
TIMP1,0.004437047,0.148962308
NOTCH3,0.004495458,0.150126504
FLOT2,0.004622956,0.1537928
KIF5B,0.004853795,0.160855863
TMEM63A,0.004959495,0.163733858
PRELP,0.005142151,0.169121034
DUSP3,0.005260814,0.172370859
TTYH3,0.005317175,0.17356258
GPX3,0.005398106,0.17554436
PRSS8,0.005543002,0.179583723
IFITM2,0.005708127,0.182886272
NDUFS6,0.005705022,0.182886272
PSMD8,0.005690476,0.182886272
CCDC80,0.005826152,0.185981473
SUPT5H,0.0061663,0.196118593
PLXNB2,0.006246427,0.197941958
WASHC1,0.006322099,0.199611418
TMC6,0.006426227,0.201537696
ZNF655,0.006429531,0.201537696
CST3,0.006643659,0.207500581
PDLIM3,0.006702913,0.208600871
HSPB1,0.007050507,0.218634695
PLOD1,0.007087862,0.21901089
TXNIP,0.007189679,0.22136917
CALR,0.007255384,0.221819044
H1F0,0.00725068,0.221819044
MXRA7,0.007672041,0.233734491
EIF1,0.007839295,0.237994924
TSSC4,0.00814509,0.246417054
STAB1,0.008327056,0.251047411
SOD1,0.008568454,0.257431321
HDAC1,0.008851471,0.265017272
GPX1,0.009501393,0.283498672
WFDC2,0.009617916,0.285992663
GAK,0.009732593,0.288414906
COX6B1,0.010402582,0.307220766
P4HB,0.010701169,0.314967654
SAT1,0.011442999,0.335664109
CLIC1,0.011540256,0.3373772
TIMM13,0.011632784,0.338941034
PSAP,0.011700743,0.339780928
TMED10,0.011835131,0.342537848
GJA1,0.011892836,0.343064415
PPP1CA,0.012093283,0.347691457
DRAP1,0.012550799,0.359031644
SNF8,0.012570413,0.359031644
TMSB10,0.012613847,0.359090962
IL32,0.012932681,0.366964345
GGT5,0.013035965,0.368690168
BMP1,0.013168425,0.370025878
PLAT,0.013151308,0.370025878
ARAF,0.013414092,0.375713106
TYROBP,0.013685773,0.382090008
JUND,0.013797329,0.382743153
SERF2,0.013769667,0.382743153
PLTP,0.01408581,0.389501323
GNAI2,0.014156407,0.390210748
TAP1,0.014396407,0.395570389
LAPTM4A,0.014613849,0.399698543
UBC,0.014638714,0.399698543
TAGLN2,0.015062632,0.409984028
VWF,0.015455833,0.419371759
PDXK,0.016043192,0.433952801
COL4A1,0.016120744,0.434696321
LY6E,0.016387805,0.440529512
MCM7,0.016463964,0.441121107
PPDPF,0.016511421,0.441121107
CAVIN3,0.01674972,0.44611488
ARPC3,0.017377307,0.459433177
TMSB4X,0.017408506,0.459433177
WARS,0.017330957,0.459433177
SERPING1,0.017565293,0.462166219
LRP1,0.017708375,0.464523271
LGALS3BP,0.01779697,0.465141426
R3HDM4,0.017839082,0.465141426
S100A14,0.017932741,0.466183559
SELENOW,0.018074099,0.468455774
CFB,0.01869833,0.483192611
MAP2K3,0.019486196,0.502058017
JUNB,0.019607472,0.502202245
PAMR1,0.019571465,0.502202245
ZNHIT1,0.019685568,0.502719566
FOSL2,0.020081379,0.508939638
MTRNR2L6,0.020026123,0.508939638
PALLD,0.02010498,0.508939638
PRPF8,0.022011155,0.555573003
ANXA2,0.022239094,0.559699266
MAT2A,0.02256423,0.566240812
PFN1,0.022833821,0.571354772
SLC39A1,0.023189987,0.578599444
XRCC6,0.023294393,0.579539057
BTG1,0.023463221,0.582071507
CTNNA1,0.023613582,0.584132671
GRK2,0.023777331,0.586512393
CHCHD2,0.023895471,0.587756756
CLU,0.024497499,0.600862675
WDR46,0.024930898,0.60977036
AGTRAP,0.025666175,0.623246204
CD68,0.02565515,0.623246204
H2AFJ,0.025697207,0.623246204
ETS2,0.025891308,0.626204653
GPAA1,0.026316154,0.634711934
NCL,0.02694208,0.648008444
FDPS,0.027383288,0.65640538
PPM1N,0.027442395,0.65640538
CEBPB,0.027672198,0.660083714
SH3BGRL3,0.027970799,0.665378486
ABHD14B,0.028552111,0.673472107
HIF1A,0.028621292,0.673472107
LSP1,0.028546431,0.673472107
YWHAZ,0.028514987,0.673472107
NAP1L1,0.029407884,0.69011076
CIB1,0.030323378,0.70587126
SLC2A4,0.030291564,0.70587126
SSR4,0.030243372,0.70587126
TMA7,0.031249237,0.725478524
VKORC1,0.03135453,0.725981874
RALY,0.032087912,0.740986611
VWA1,0.032237337,0.742462556
TRIM56,0.032406603,0.744386439
STOM,0.032673328,0.748532939
HSP90B1,0.032761057,0.748567664
SKP1,0.033000847,0.752067554
EPN1,0.033767663,0.767528289
ENO1,0.034722607,0.787173199
LPP,0.034960995,0.790513523
HCST,0.03553618,0.801432136
LMNA,0.036127213,0.812148057
UNC93B1,0.036198404,0.812148057
TSPAN3,0.036633944,0.819801488
HSP90AA1,0.037129705,0.828759747
EIF5AL1,0.037374628,0.832087544
POR,0.03879515,0.861504254
CTSK,0.03951457,0.875241584
ARPC4,0.039655024,0.876117627
CTDSP1,0.039864902,0.876295035
IER3,0.039817995,0.876295035
SRC,0.040077828,0.878750809
CIRBP,0.040540334,0.886652754
NACA2,0.040917989,0.892663874
ERGIC3,0.04134632,0.898504321
PABPC1,0.041392667,0.898504321
IGFBP5,0.041719813,0.903347245
RHOC,0.042808823,0.922384684
SEM1,0.042901121,0.922384684
WDR1,0.042917726,0.922384684
ACKR1,0.043256357,0.927367049
PLEKHO2,0.043445998,0.927658482
PRRC2A,0.043483629,0.927658482
PPP1R14B,0.043858534,0.933363245
CACNA1A,0.044431249,0.940938874
SERPINB1,0.044390422,0.940938874
MRPS21,0.045332576,0.95769082
VCL,0.045597523,0.960949982
CRTAP,0.046020199,0.96517242
MLEC,0.046006107,0.96517242
PHC2,0.046135616,0.965261474
ADI1,0.046353675,0.967492458
CRIP2,0.046949233,0.977573001
COX6C,0.047337451,0.983298413
POSTN,0.047651439,0.987458249
NPDC1,0.048000118,0.992315464
ABL1,0.130847309,1
ABLIM1,0.199488502,1
AC004556.1,0.114511756,1
ACADVL,0.053549779,1
ACAP3,0.144886803,1
ACTG1,0.476513276,1
ACTN4,0.571841746,1
ADAM15,0.854475674,1
ADAR,0.326085735,1
ADD1,0.252339309,1
ADGRE5,0.496004942,1
AES,0.411309238,1
AHNAK2,0.130282077,1
AKT1S1,0.645672053,1
ALDH18A1,0.335248562,1
ALDOA,0.439859607,1
ANTXR1,0.518369905,1
ANXA11,0.283363356,1
ANXA6,0.400119713,1
AP1M1,0.569903539,1
AP2A1,0.324485728,1
AP2A2,0.847067649,1
AP2B1,0.475553682,1
AP2M1,0.449808798,1
AP2S1,0.325683494,1
APOE,0.138133368,1
APOL1,0.101041507,1
APP,0.070340493,1
ARFGAP1,0.263934683,1
ARHGAP1,0.35010606,1
ARHGDIB,0.379806796,1
ARHGEF1,0.390608306,1
ARID5A,0.791498235,1
ARPC2,0.212435992,1
ARRDC1,0.1204073,1
ARRDC3,0.087743024,1
ASS1,0.356379101,1
ATF4,0.533160882,1
ATOX1,0.321687881,1
ATP2A3,0.149114127,1
ATP5A1,0.195517806,1
ATP5B,0.22089791,1
ATP5D,0.11146368,1
ATP5E,0.669805096,1
ATP5EP2,0.48526583,1
ATP5G2,0.655157237,1
ATP6AP1,0.203735522,1
ATP6V0B,0.529630253,1
ATP6V0D1,0.456077299,1
ATP6V0E1,0.081146012,1
ATPIF1,0.493160623,1
AUP1,0.07080933,1
AXL,0.201497015,1
B2M,0.050659333,1
B4GALT2,0.649044279,1
BACE2,0.113697601,1
BAG1,0.08384952,1
BCAP31,0.223454326,1
BCAR1,0.436619838,1
BCKDK,0.166170789,1
BCL3,0.145442896,1
BCL7C,0.423444916,1
BIN1,0.714842721,1
BLOC1S1,0.100358882,1
BRD2,0.757982944,1
BRI3,0.440970269,1
BRSK1,0.147563106,1
BSG,0.396320731,1
BST2,0.259457478,1
BTBD2,0.809723706,1
BZW1,0.522411927,1
C12orf57,0.444730605,1
C19orf53,0.116358064,1
C19orf70,0.247114816,1
C1QC,0.527612326,1
C1orf122,0.681158914,1
C4orf3,0.373440877,1
C4orf48,0.157294269,1
C6orf62,0.432973868,1
CALM1,0.233143012,1
CALM2,0.164794254,1
CANX,0.225758968,1
CAP1,0.049324388,1
CAPN12,0.44888002,1
CAPN2,0.070735503,1
CAPNS1,0.706366451,1
CAPZB,0.346257593,1
CARHSP1,0.372107179,1
CBX5,0.581978726,1
CBX6,0.150483041,1
CBX7,0.228617737,1
CCDC107,0.178666144,1
CCDC85B,0.230476774,1
CCL21,0.206227783,1
CCND1,0.066310432,1
CCND3,0.802954727,1
CCNI,0.194851785,1
CCNL1,0.905108937,1
CCNL2,0.052141422,1
CCT3,0.286107728,1
CCT4,0.693961354,1
CCT7,0.301852984,1
CD14,0.248447375,1
CD151,0.317198278,1
CD248,0.089113784,1
CD276,0.28835266,1
CD44,0.6677346,1
CD63,0.068314438,1
CD99,0.266341774,1
CDC37,0.266635649,1
CDC42,0.639744954,1
CDC42EP1,0.210640977,1
CENPB,0.372423588,1
CFH,0.180752342,1
CFL1,0.198592642,1
CFLAR,0.421952373,1
CHD3,0.513433875,1
CHD4,0.484259463,1
CHMP1A,0.162034133,1
CHPF,0.111605121,1
CLSTN1,0.342269131,1
CLTA,0.213473681,1
CNN2,0.432895051,1
COL16A1,0.567145868,1
COL5A1,0.241200289,1
COL6A3,0.09504608,1
COLGALT1,0.477859715,1
COMMD1,0.610280075,1
COPA,0.660002913,1
COPE,0.346407777,1
COTL1,0.802898067,1
COX4I1,0.481747684,1
COX5B,0.180024152,1
COX6A1,0.701202431,1
COX7C,0.293378761,1
COX8A,0.325861096,1
CREB3,0.084721841,1
CRISPLD2,0.157047622,1
CSDE1,0.06335745,1
CSNK1D,0.570234599,1
CSNK1G2,0.203450681,1
CST4,0.362743549,1
CST5,0.625622147,1
CSTB,0.33103118,1
CTBP1,0.267387851,1
CTDSPL,0.398007418,1
CTNNB1,0.112091244,1
CTSA,0.371601923,1
CTSB,0.604806829,1
CUTA,0.144313845,1
CUX1,0.369636262,1
CXXC5,0.10311822,1
CYB5R3,0.167091257,1
CYC1,0.42611296,1
DAPK3,0.818169731,1
DBNL,0.536184403,1
DCD,0.915564704,1
DCTN1,0.70266322,1
DCTN2,0.469712311,1
DDB1,0.115912522,1
DDIT4,0.195967848,1
DDX17,0.16320996,1
DDX24,0.0981416,1
DDX3X,0.78957116,1
DDX5,0.054143649,1
DGKZ,0.418740583,1
DHCR24,0.126322991,1
DNAJB2,0.436583408,1
DNAJC4,0.533543826,1
DNAJC7,0.551746607,1
DNM2,0.12110442,1
DPP7,0.236261894,1
DST,0.092704324,1
DUS1L,0.366282496,1
DYNC1LI2,0.62800537,1
DYNLL1,0.498381941,1
DYNLL2,0.126630614,1
DYNLRB1,0.599761369,1
ECHS1,0.114182194,1
EDF1,0.600215559,1
EEF1B2,0.847327121,1
EEF2,0.329850597,1
EFEMP2,0.782898754,1
EFNA2,0.141297124,1
EFNB1,0.644008402,1
EGFL7,0.81004686,1
EHBP1L1,0.062597471,1
EHD1,0.185778613,1
EHD2,0.137247332,1
EIF3B,0.410839209,1
EIF3G,0.216216702,1
EIF4B,0.135491784,1
EIF4G1,0.124670341,1
EIF4G2,0.074799671,1
EIF5A,0.222025905,1
EIF6,0.43187307,1
ELOB,0.466799851,1
ELOVL1,0.104994312,1
EMC10,0.344687529,1
EMILIN1,0.176185431,1
EMP3,0.488102783,1
ENG,0.258057635,1
EPHX1,0.572471574,1
ERBB2,0.504828448,1
ERF,0.350628581,1
ERI3,0.817642604,1
ESYT2,0.241486995,1
ETFB,0.182971744,1
EVA1B,0.349400933,1
FAAP20,0.69295312,1
FAM160B2,0.161110159,1
FARP1,0.240296466,1
FBL,0.195379281,1
FBXW5,0.339327455,1
FCGRT,0.151918994,1
FILIP1,0.704838544,1
FKBP10,0.208576819,1
FKBP1A,0.113809078,1
FKBP2,0.72401294,1
FKBP8,0.204430746,1
FLNB,0.76482752,1
FLOT1,0.208684891,1
FOS,0.066525755,1
FOXP1,0.591073661,1
FSTL3,0.224622861,1
FTH1,0.164709854,1
FTL,0.1606635,1
FUS,0.197267289,1
FXYD5,0.059064768,1
GAA,0.372221158,1
GANAB,0.2248324,1
GAS6,0.082842816,1
GNA11,0.143142478,1
GNAQ,0.572523972,1
GNAS,0.449989593,1
GOLGA8A,0.347787808,1
GOLGA8B,0.187516201,1
GPC1,0.24391441,1
GPI,0.90418933,1
GPR108,0.64720113,1
GRAMD1A,0.154502062,1
GRINA,0.338927077,1
GRN,0.05759088,1
GSTK1,0.532812987,1
GSTO1,0.639780545,1
GTF2I,0.408058177,1
GUK1,0.324724682,1
H1FX,0.647373922,1
H3F3B,0.250063046,1
HADHA,0.735190239,1
HCFC1R1,0.21680011,1
HDLBP,0.16046523,1
HES4,0.471733959,1
HEXA,0.28238562,1
HLA-DPB1,0.165275367,1
HLA-DQB1,0.174341806,1
HLA-DRB1,0.205831362,1
HLA-DRB5,0.374495866,1
HLA-F,0.341330872,1
HM13,0.164058781,1
HMG20B,0.463607334,1
HNRNPA1,0.118975509,1
HNRNPA2B1,0.391942189,1
HNRNPA3,0.137620183,1
HNRNPC,0.845895668,1
HNRNPD,0.690843053,1
HNRNPDL,0.625921264,1
HNRNPF,0.35937592,1
HNRNPH1,0.744604114,1
HNRNPK,0.552425509,1
HNRNPL,0.741862873,1
HNRNPU,0.783256603,1
HOOK3,0.465223009,1
HP1BP3,0.061258446,1
HS3ST1,0.429705352,1
HSP90AB1,0.782710513,1
HSPA5,0.152836785,1
HSPA8,0.302143987,1
HSPG2,0.060117404,1
HTRA3,0.21983706,1
HYAL2,0.807260145,1
IDH2,0.231136899,1
IER2,0.440174027,1
IER5L,0.210178021,1
IFITM3,0.08221539,1
IFNAR1,0.123026617,1
IGFBP2,0.247767881,1
IGFBP3,0.677507785,1
IGFBP6,0.244634443,1
IL4R,0.207922482,1
IL6ST,0.049297739,1
ILF3,0.612596152,1
ILK,0.623414208,1
INAFM1,0.535561343,1
INTS11,0.085004474,1
IRF1,0.128328596,1
IRF2BPL,0.177391019,1
IRF3,0.248508288,1
ISLR,0.344338082,1
ITGA1,0.183890852,1
ITGA5,0.435278882,1
ITGAV,0.464861442,1
ITGB1,0.07028209,1
ITM2B,0.091020452,1
ITPRIPL2,0.624248541,1
JAG1,0.175059511,1
JAK3,0.136978347,1
JMJD8,0.122172895,1
JTB,0.690492387,1
KDELR1,0.226824114,1
KDELR2,0.841561788,1
KIF1C,0.096393,1
KLC1,0.152265628,1
KLF15,0.189004397,1
KLF16,0.195107545,1
KLF2,0.414862412,1
KLF6,0.10390443,1
KTN1,0.327205451,1
KXD1,0.305274351,1
LAD1,0.391654897,1
LAMA5,0.521985645,1
LAMP1,0.074240846,1
LAMTOR4,0.084849057,1
LAPTM5,0.481140344,1
LBH,0.446456682,1
LDHB,0.269447277,1
LDLR,0.463343131,1
LDLRAD2,0.377260336,1
LGALS1,0.213796185,1
LGALS9,0.980773326,1
LGALS9B,0.682492201,1
LIMK2,0.685985113,1
LIPH,0.242854976,1
LMAN2,0.893329066,1
LMF2,0.473181439,1
LMO4,0.149873233,1
LRP10,0.403494,1
LRRC32,0.155350193,1
LSM4,0.267002734,1
LTBP3,0.243216155,1
LTBR,0.753262016,1
LUC7L3,0.696809502,1
LUM,0.397717221,1
LYPLA2,0.311708503,1
MACF1,0.648849222,1
MAF1,0.493803182,1
MAN1B1,0.264229137,1
MAP2K2,0.1009085,1
MAP3K12,0.06606566,1
MAP3K20,0.521623352,1
MAP4,0.619454969,1
MAP4K4,0.317524054,1
MAP7D1,0.76474316,1
MAPK3,0.784853495,1
MAPKAPK2,0.57086025,1
MATR3,0.596944544,1
MBD3,0.673187922,1
MBOAT1,0.495283231,1
MBOAT7,0.252660275,1
MCL1,0.328553142,1
MCRIP1,0.728921145,1
MDK,0.085588839,1
MED16,0.765223223,1
MFSD12,0.151225413,1
MGAT1,0.633094967,1
MGLL,0.816995337,1
MINOS1,0.595775414,1
MLF2,0.32238143,1
MLLT6,0.608764366,1
MMP2,0.509749672,1
MORF4L1,0.11855157,1
MPRIP,0.619159623,1
MPZL1,0.362630405,1
MRC2,0.457098255,1
MRPL12,0.459091486,1
MRPL23,0.467254081,1
MRPS34,0.347809825,1
MSN,0.117602893,1
MT2A,0.448911484,1
MTCH1,0.688960823,1
MTRNR2L11,0.10106079,1
MVP,0.745436339,1
MXD4,0.206277422,1
MXRA8,0.319620874,1
MYDGF,0.855630373,1
MYH9,0.422176969,1
MYL12A,0.188333888,1
MYL12B,0.445065083,1
MYO1C,0.056695328,1
MYO9B,0.319234204,1
MZT2B,0.186768427,1
NACA,0.13269518,1
NAGK,0.123216196,1
NAPRT,0.17531346,1
NBEAL2,0.062115039,1
NBL1,0.409625077,1
NBPF19,0.892499766,1
NCOR2,0.14425134,1
NDRG2,0.127850424,1
NDUFA10,0.54804369,1
NDUFA11,0.305770522,1
NDUFA13,0.162359674,1
NDUFA3,0.63530151,1
NDUFA4,0.61760947,1
NDUFB10,0.419184825,1
NDUFB7,0.881805655,1
NDUFB9,0.212451709,1
NDUFS5,0.201286495,1
NDUFS7,0.778758158,1
NDUFS8,0.540862727,1
NEDD8,0.95448737,1
NEGR1,0.299949267,1
NELFB,0.50784769,1
NENF,0.340389093,1
NFIC,0.300190235,1
NFIX,0.282610849,1
NFKBIA,0.24864035,1
NINJ1,0.168795741,1
NISCH,0.79176643,1
NPC2,0.610416539,1
NPIPB11,0.180374654,1
NPIPB12,0.654434672,1
NPIPB13,0.610310055,1
NPIPB3,0.60768331,1
NPIPB4,0.545174189,1
NPIPB5,0.607766595,1
NR4A1,0.379849472,1
NRBP1,0.39026322,1
NT5C,0.154304508,1
NUCB1,0.223061304,1
NUCKS1,0.347667508,1
NUDC,0.65799013,1
NUDT4,0.53231458,1
NUMA1,0.675755811,1
NUPR1,0.963141212,1
OAZ1,0.524944672,1
OAZ2,0.368263681,1
ODF3B,0.481698207,1
OS9,0.773060801,1
PABPC4,0.973036477,1
PABPN1,0.221458318,1
PACS1,0.425107238,1
PACS2,0.643471229,1
PAFAH1B2,0.274940929,1
PBXIP1,0.719959054,1
PCBP2,0.918097309,1
PCGF2,0.125623797,1
PCOLCE,0.231870743,1
PDGFRB,0.556344092,1
PDIA3,0.222483828,1
PDIA4,0.535240461,1
PDLIM1,0.263287143,1
PDLIM7,0.328484216,1
PEA15,0.765651654,1
